id,student_id,時間點,學習時間（分鐘）
30357,1734,2021-10-24 01:06:07.208361,170
30358,1734,2021-10-04 10:00:27.233320,152
30359,1734,2021-10-04 15:24:46.978225,128
30360,1734,2021-10-21 14:25:50.555355,154
30361,1734,2021-10-25 02:14:51.234437,101
30362,1734,2021-09-29 21:39:39.888128,150
30363,1734,2021-10-14 10:23:46.783248,166
30364,1734,2021-10-02 09:48:04.949339,122
30365,1735,2021-10-21 21:25:28.795613,127
30366,1735,2021-10-30 03:38:13.195398,182
30367,1735,2021-10-29 19:55:20.944236,149
30368,1735,2021-10-08 11:54:01.413509,90
30369,1735,2021-10-11 23:58:57.726547,153
30370,1735,2021-10-20 19:21:58.643635,109
30371,1735,2021-10-02 06:16:48.106150,191
30372,1735,2021-10-16 17:17:15.639213,153
30373,1736,2021-09-30 14:55:58.430936,143
30374,1736,2021-10-01 17:29:26.924602,151
30375,1736,2021-10-15 12:13:40.378286,169
30376,1736,2021-10-04 09:24:23.751425,95
30377,1736,2021-10-15 22:25:04.101334,99
30378,1736,2021-10-03 11:01:50.413192,146
30379,1736,2021-10-04 12:57:28.357751,182
30380,1736,2021-10-05 00:17:50.600670,113
30381,1736,2021-10-21 04:09:37.652758,177
30382,1736,2021-10-09 16:52:23.405104,101
30383,1736,2021-10-19 15:50:47.295234,173
30384,1736,2021-10-19 20:22:18.277986,184
30385,1736,2021-10-11 20:59:13.655314,120
30386,1736,2021-10-14 13:31:25.698274,175
30387,1736,2021-10-18 10:35:51.270470,170
30388,1736,2021-10-21 19:02:49.546347,144
30389,1736,2021-10-03 13:47:47.135751,128
30390,1736,2021-10-27 22:38:50.852087,178
30391,1736,2021-10-01 18:41:40.525840,189
30392,1736,2021-10-05 00:30:03.483884,124
30393,1736,2021-09-30 19:33:51.296694,126
30394,1736,2021-10-23 09:27:16.581802,126
30395,1736,2021-10-05 04:43:38.820645,182
30396,1736,2021-10-27 20:09:56.445499,182
30397,1737,2021-10-08 10:30:53.565806,153
30398,1737,2021-10-14 09:20:15.305256,105
30399,1737,2021-10-15 07:36:16.499035,84
30400,1737,2021-10-23 20:08:46.254672,118
30401,1737,2021-10-21 00:58:16.945296,137
30402,1738,2021-10-12 01:28:47.377076,121
30403,1738,2021-10-23 23:51:16.756799,141
30404,1738,2021-10-14 06:04:23.240801,123
30405,1738,2021-10-21 01:54:23.030286,127
30406,1738,2021-10-25 14:03:45.276042,117
30407,1738,2021-10-12 07:02:22.447990,156
30408,1738,2021-10-12 01:34:17.652324,115
30409,1738,2021-10-12 22:31:30.730745,138
30410,1738,2021-10-13 05:49:51.217135,119
30411,1738,2021-10-27 22:34:27.673808,108
30412,1738,2021-10-28 14:36:16.021265,171
30413,1738,2021-10-14 07:31:26.733299,154
30414,1738,2021-10-25 06:23:01.583095,143
30415,1738,2021-10-17 15:26:42.759646,140
30416,1739,2021-09-30 03:19:21.653328,143
30417,1739,2021-10-21 16:50:25.043345,123
30418,1739,2021-10-05 13:40:20.274122,140
30419,1739,2021-10-14 10:13:20.205331,159
30420,1739,2021-10-25 07:01:57.773414,137
30421,1739,2021-10-01 03:47:25.734362,168
30422,1739,2021-10-17 23:41:29.387996,110
30423,1739,2021-10-04 16:45:45.373847,135
30424,1739,2021-10-22 11:49:38.170005,135
30425,1739,2021-10-20 04:18:49.297596,192
30426,1740,2021-10-08 06:27:15.219018,165
30427,1740,2021-10-04 18:09:14.235539,117
30428,1740,2021-10-28 07:24:42.122479,163
30429,1740,2021-10-15 01:25:17.797926,162
30430,1740,2021-10-13 18:58:21.970136,97
30431,1740,2021-10-19 18:48:35.792791,137
30432,1740,2021-10-20 17:55:23.179986,103
30433,1740,2021-09-30 16:35:03.645948,174
30434,1740,2021-10-23 20:17:06.907717,167
30435,1740,2021-10-22 05:10:47.632320,114
30436,1740,2021-09-30 22:25:26.666507,118
30437,1740,2021-10-22 23:28:35.717201,116
30438,1740,2021-10-18 01:59:34.393268,98
30439,1740,2021-10-09 01:35:22.992718,148
30440,1740,2021-10-27 08:59:35.748121,161
30441,1740,2021-10-03 16:16:02.630579,142
30442,1740,2021-10-14 21:29:30.697895,137
30443,1740,2021-10-13 20:00:59.141514,117
30444,1740,2021-10-19 00:46:27.453640,89
30445,1740,2021-10-13 17:00:54.584695,155
30446,1740,2021-10-18 14:49:14.476324,179
30447,1740,2021-10-19 23:12:36.181178,155
30448,1740,2021-10-22 05:08:35.006571,151
30449,1741,2021-10-23 16:11:29.395015,96
30450,1741,2021-10-01 09:41:03.539881,112
30451,1741,2021-10-04 04:27:34.790684,147
30452,1741,2021-10-19 01:32:39.680346,167
30453,1741,2021-10-20 23:06:16.767973,126
30454,1741,2021-09-30 22:05:22.703680,138
30455,1741,2021-10-26 10:16:31.521594,55
30456,1741,2021-10-22 18:33:46.944888,141
30457,1741,2021-10-30 08:04:02.220811,160
30458,1741,2021-10-02 13:34:03.042127,80
30459,1741,2021-10-13 07:14:06.564716,131
30460,1741,2021-10-01 18:58:58.073916,138
30461,1741,2021-09-30 18:22:45.935610,112
30462,1741,2021-10-24 06:37:06.201616,108
30463,1741,2021-10-24 12:29:50.200095,134
30464,1741,2021-10-24 07:10:35.098171,103
30465,1741,2021-10-25 00:31:11.352491,149
30466,1741,2021-10-29 14:03:09.828370,77
30467,1741,2021-10-18 03:01:57.141055,151
30468,1742,2021-10-26 18:29:16.267210,123
30469,1742,2021-10-24 08:19:27.483695,126
30470,1742,2021-09-30 16:56:08.316892,163
30471,1742,2021-10-08 06:45:06.418358,111
30472,1742,2021-09-29 16:38:03.375405,71
30473,1742,2021-10-21 16:50:05.987001,146
30474,1742,2021-10-23 17:46:00.495100,168
30475,1742,2021-10-09 09:43:17.193357,168
30476,1742,2021-10-27 17:21:12.617322,183
30477,1742,2021-10-24 21:51:25.783889,141
30478,1742,2021-10-22 00:09:59.472000,101
30479,1742,2021-10-06 00:18:01.587793,117
30480,1742,2021-10-25 01:07:55.448697,77
30481,1742,2021-10-22 13:34:43.787441,96
30482,1742,2021-10-14 08:34:11.381089,114
30483,1742,2021-10-10 08:42:06.742631,133
30484,1742,2021-10-26 12:48:48.176867,127
30485,1742,2021-10-02 07:37:27.311433,119
30486,1742,2021-09-28 05:20:14.709764,127
30487,1742,2021-10-15 09:21:59.031170,168
30488,1742,2021-10-11 09:02:57.011590,151
30489,1742,2021-10-25 04:42:17.437532,113
30490,1742,2021-10-12 22:02:01.918869,121
30491,1742,2021-10-06 00:07:30.276035,135
30492,1742,2021-10-05 12:14:27.985705,125
30493,1743,2021-10-22 18:16:15.733932,148
30494,1743,2021-10-18 08:46:23.991315,75
30495,1743,2021-10-01 21:22:01.111085,156
30496,1743,2021-10-15 03:55:53.653987,177
30497,1743,2021-10-12 08:39:11.397414,160
30498,1743,2021-10-18 01:28:56.185101,133
30499,1743,2021-10-09 15:18:05.598717,173
30500,1743,2021-10-03 02:12:34.584728,154
30501,1743,2021-10-10 10:43:55.774816,174
30502,1743,2021-10-11 22:32:11.978368,124
30503,1743,2021-10-22 16:35:54.261484,158
30504,1743,2021-10-21 19:07:49.292636,102
30505,1743,2021-10-17 19:56:37.636445,160
30506,1743,2021-10-05 14:19:49.664262,170
30507,1743,2021-10-02 16:19:38.004497,116
30508,1743,2021-10-01 16:11:30.705160,128
30509,1743,2021-10-16 05:32:03.118014,122
30510,1743,2021-10-05 20:32:34.799788,146
30511,1743,2021-10-06 06:56:05.510263,127
30512,1744,2021-10-05 15:44:39.185840,147
30513,1744,2021-10-22 01:40:51.368936,127
30514,1744,2021-10-20 15:23:09.862777,153
30515,1744,2021-10-16 17:57:52.139837,160
30516,1744,2021-10-09 06:18:51.482174,164
30517,1744,2021-09-24 15:37:15.382935,163
30518,1744,2021-09-25 05:46:12.650872,103
30519,1744,2021-10-23 14:52:58.135923,165
30520,1744,2021-10-23 12:48:16.468247,137
30521,1744,2021-10-12 08:51:38.237388,133
30522,1744,2021-10-23 16:24:50.578433,184
30523,1744,2021-10-08 21:16:00.389014,148
30524,1744,2021-10-22 09:07:16.796665,159
30525,1744,2021-09-29 07:40:29.961251,144
30526,1744,2021-10-16 13:17:40.021162,144
30527,1744,2021-09-30 09:16:37.029691,84
30528,1744,2021-10-14 15:58:34.366125,192
30529,1744,2021-10-02 19:54:32.429375,132
30530,1745,2021-10-16 16:53:03.160845,163
30531,1745,2021-10-28 21:48:41.620017,135
30532,1745,2021-10-26 12:52:32.288200,129
30533,1745,2021-10-19 15:50:03.867743,105
30534,1745,2021-10-13 09:11:22.244709,176
30535,1745,2021-10-14 08:56:42.446711,160
30536,1745,2021-10-14 21:34:07.864696,108
30537,1745,2021-10-13 04:39:28.270702,136
30538,1745,2021-10-06 16:14:28.252217,133
30539,1745,2021-09-30 02:30:56.938522,102
30540,1745,2021-10-10 07:39:19.329339,86
30541,1745,2021-10-16 00:39:06.878217,101
30542,1745,2021-10-14 11:47:21.814481,130
30543,1745,2021-10-14 14:10:56.776246,170
30544,1745,2021-09-30 14:15:47.413751,105
30545,1745,2021-10-11 23:21:45.936729,132
30546,1745,2021-10-21 10:56:33.154114,214
30547,1745,2021-10-16 02:52:45.426411,124
30548,1745,2021-10-19 05:45:01.692796,131
30549,1745,2021-10-14 09:18:30.006802,152
30550,1745,2021-10-27 08:27:19.648305,161
30551,1745,2021-10-02 11:48:54.036382,120
30552,1745,2021-10-06 11:35:15.020095,124
30553,1745,2021-09-29 12:13:18.025825,147
30554,1745,2021-10-17 02:00:25.791827,82
30555,1745,2021-10-22 15:05:20.937188,151
30556,1745,2021-10-18 12:57:56.729202,128
30557,1745,2021-10-08 09:42:48.338811,134
30558,1746,2021-10-19 02:54:24.620262,145
30559,1746,2021-10-12 06:19:31.968749,118
30560,1746,2021-10-17 01:08:10.364098,166
30561,1746,2021-10-11 17:28:03.945584,119
30562,1746,2021-09-27 23:10:46.170931,114
30563,1746,2021-10-05 23:35:38.695955,124
30564,1746,2021-10-11 00:29:32.160919,146
30565,1746,2021-10-02 19:57:27.023365,127
30566,1746,2021-09-26 13:11:15.506295,150
30567,1746,2021-10-06 07:03:06.568914,171
30568,1746,2021-10-08 17:09:35.984056,205
30569,1746,2021-10-10 08:02:31.933404,129
30570,1746,2021-10-07 16:55:06.203495,121
30571,1746,2021-10-10 09:19:57.832876,76
30572,1746,2021-09-27 06:25:20.092615,140
30573,1746,2021-10-15 05:03:57.518156,191
30574,1746,2021-10-17 00:10:27.924400,121
30575,1746,2021-10-04 18:03:34.251232,145
30576,1746,2021-10-12 08:48:47.952339,89
30577,1747,2021-10-16 07:00:29.091923,144
30578,1747,2021-10-17 15:51:10.819791,151
30579,1747,2021-10-02 02:27:18.960348,125
30580,1747,2021-09-28 18:28:26.716398,113
30581,1747,2021-10-18 11:47:19.096760,62
30582,1748,2021-10-04 08:34:13.008520,131
30583,1748,2021-10-24 20:14:58.783025,160
30584,1748,2021-10-05 10:31:24.766040,187
30585,1748,2021-10-28 09:41:28.446494,116
30586,1748,2021-10-06 02:36:48.533516,99
30587,1748,2021-10-27 17:53:15.187786,109
30588,1748,2021-10-08 01:54:17.137963,146
30589,1748,2021-10-17 13:02:43.474982,140
30590,1748,2021-10-29 15:39:21.185539,198
30591,1748,2021-10-29 08:45:59.914209,119
30592,1748,2021-10-30 07:33:01.155932,150
30593,1748,2021-10-05 10:31:54.845220,118
30594,1748,2021-10-19 16:45:03.293213,124
30595,1748,2021-10-16 00:29:44.624401,143
30596,1748,2021-10-19 03:44:08.701644,168
30597,1748,2021-10-15 18:00:26.183712,150
30598,1749,2021-10-22 10:21:54.049410,165
30599,1749,2021-10-12 06:47:22.574709,125
30600,1749,2021-10-11 15:47:13.601519,142
30601,1749,2021-10-09 17:43:17.797178,130
30602,1749,2021-10-03 00:45:52.610718,123
30603,1749,2021-10-13 18:32:58.464318,157
30604,1749,2021-10-05 22:05:32.971005,141
30605,1749,2021-10-15 08:14:52.629207,92
30606,1750,2021-10-22 13:40:27.258833,141
30607,1750,2021-10-14 01:54:04.692329,177
30608,1750,2021-10-26 22:30:22.638885,133
30609,1750,2021-10-25 12:56:39.991533,120
30610,1750,2021-10-04 19:46:03.451874,114
30611,1750,2021-10-26 18:47:40.026408,153
30612,1750,2021-10-06 03:45:36.614120,110
30613,1750,2021-10-19 15:06:12.592756,159
30614,1750,2021-10-10 18:55:24.479274,124
30615,1750,2021-10-01 20:45:50.570325,110
30616,1750,2021-10-13 13:07:41.403222,183
30617,1751,2021-10-17 04:34:04.384024,169
30618,1751,2021-09-29 19:01:51.530266,192
30619,1751,2021-10-04 21:48:27.588691,150
30620,1751,2021-10-17 02:23:06.527560,173
30621,1751,2021-10-01 02:21:57.632474,129
30622,1751,2021-10-19 20:32:33.429941,153
30623,1752,2021-10-08 19:19:27.039898,112
30624,1752,2021-09-29 02:51:14.356046,104
30625,1752,2021-10-18 07:29:00.238665,93
30626,1752,2021-10-05 23:06:10.982772,181
30627,1752,2021-10-03 19:20:01.904393,174
30628,1752,2021-10-02 06:16:52.131184,139
30629,1752,2021-10-11 16:38:19.712699,113
30630,1752,2021-09-26 23:54:44.884339,88
30631,1752,2021-09-26 02:10:56.661144,100
30632,1752,2021-10-20 05:12:41.870978,80
30633,1752,2021-09-26 22:23:17.151684,117
30634,1752,2021-09-26 16:53:08.350420,184
30635,1752,2021-09-28 07:21:10.305814,198
30636,1752,2021-10-16 19:16:46.642674,89
30637,1752,2021-10-06 23:15:09.142859,122
30638,1752,2021-09-24 02:48:21.725824,211
30639,1753,2021-10-12 02:00:04.125793,110
30640,1753,2021-10-04 14:18:41.401134,152
30641,1753,2021-10-01 23:51:27.793777,194
30642,1753,2021-10-10 21:22:22.435382,126
30643,1753,2021-10-09 08:34:18.685337,102
30644,1753,2021-10-25 22:18:25.340368,102
30645,1753,2021-10-01 16:54:35.999508,124
30646,1753,2021-10-16 09:02:41.294324,83
30647,1753,2021-10-01 13:55:22.382869,160
30648,1753,2021-10-25 22:45:50.323315,173
30649,1753,2021-10-18 22:29:51.494002,121
30650,1753,2021-10-25 13:53:52.726865,125
30651,1753,2021-10-24 19:47:15.370676,159
30652,1753,2021-10-18 16:52:08.250469,138
30653,1753,2021-10-07 07:52:54.736963,143
30654,1753,2021-10-21 14:31:23.941764,161
30655,1753,2021-10-01 09:09:11.186272,131
30656,1753,2021-10-23 19:49:09.014590,130
30657,1753,2021-10-05 02:41:51.776497,120
30658,1753,2021-09-27 23:45:10.629273,128
30659,1753,2021-10-04 14:52:52.630223,135
30660,1753,2021-10-01 23:03:47.964031,103
30661,1753,2021-10-08 18:33:15.713412,139
30662,1753,2021-09-30 10:36:53.001751,163
30663,1753,2021-10-17 16:01:00.162616,119
30664,1753,2021-10-25 03:04:55.248724,164
30665,1753,2021-09-30 19:04:57.964661,138
30666,1753,2021-10-24 22:52:04.209027,162
30667,1753,2021-10-17 07:20:15.591726,140
30668,1753,2021-10-07 15:14:58.886796,95
30669,1754,2021-09-28 03:33:14.207982,147
30670,1754,2021-10-03 05:53:19.956840,134
30671,1754,2021-09-27 23:29:15.984148,114
30672,1754,2021-10-12 11:47:58.590988,147
30673,1754,2021-10-05 05:18:26.731205,128
30674,1754,2021-10-20 02:50:13.986391,121
30675,1754,2021-10-02 04:51:41.575589,140
30676,1754,2021-10-07 07:10:25.894217,102
30677,1754,2021-10-09 05:33:12.281212,124
30678,1754,2021-10-23 21:13:43.688332,110
30679,1754,2021-10-19 12:58:09.318144,100
30680,1754,2021-10-16 08:04:25.141082,149
30681,1755,2021-10-16 15:41:53.897330,126
30682,1755,2021-10-12 14:07:29.660717,135
30683,1755,2021-10-24 15:16:58.767299,135
30684,1755,2021-10-05 20:59:09.871469,130
30685,1755,2021-09-25 13:45:07.157891,114
30686,1755,2021-10-13 22:21:20.704152,137
30687,1755,2021-10-14 09:18:49.117225,128
30688,1755,2021-10-23 15:33:28.953249,163
30689,1755,2021-09-30 22:40:52.656732,183
30690,1755,2021-09-27 10:06:17.123158,115
30691,1755,2021-10-09 00:59:14.566649,138
30692,1755,2021-10-03 14:59:12.150235,158
30693,1755,2021-10-19 04:54:38.230734,152
30694,1755,2021-10-23 19:31:45.597463,160
30695,1755,2021-10-19 03:17:26.595720,161
30696,1755,2021-10-18 08:31:43.170745,135
30697,1755,2021-09-27 03:13:12.477946,142
30698,1755,2021-10-05 19:50:46.526437,153
30699,1755,2021-09-30 22:54:14.725968,107
30700,1755,2021-09-25 22:21:18.098994,144
30701,1755,2021-10-19 07:18:53.643107,158
30702,1755,2021-10-10 04:52:24.078527,124
30703,1755,2021-10-03 19:05:04.372744,132
30704,1755,2021-10-02 03:52:21.057279,121
30705,1755,2021-09-29 22:46:57.587321,176
30706,1756,2021-10-11 19:20:47.665730,197
30707,1756,2021-10-01 03:56:41.870326,122
30708,1756,2021-10-01 23:16:14.729889,99
30709,1756,2021-09-30 08:49:28.181392,192
30710,1756,2021-10-24 20:31:30.543193,153
30711,1756,2021-10-25 04:33:43.467297,140
30712,1756,2021-09-28 08:39:14.199220,151
30713,1756,2021-10-24 04:53:01.660112,146
30714,1756,2021-10-03 23:57:30.786166,171
30715,1756,2021-10-03 06:00:37.142179,173
30716,1756,2021-10-10 23:59:17.871690,160
30717,1756,2021-10-02 10:15:00.863356,165
30718,1756,2021-10-10 13:19:27.154055,137
30719,1756,2021-10-05 06:50:57.990197,101
30720,1756,2021-10-01 00:49:10.711961,164
30721,1756,2021-10-21 16:49:32.892830,170
30722,1756,2021-10-16 04:32:46.437644,170
30723,1756,2021-10-25 03:30:22.821452,136
30724,1756,2021-10-06 15:58:02.075387,93
30725,1756,2021-10-01 21:10:04.680797,141
30726,1756,2021-10-03 12:05:43.780689,115
30727,1757,2021-10-12 16:11:16.969869,213
30728,1757,2021-10-08 15:43:09.587803,130
30729,1757,2021-10-27 01:16:35.262541,137
30730,1757,2021-10-16 22:46:09.625924,137
30731,1757,2021-10-05 02:34:10.172751,130
30732,1757,2021-10-13 18:31:04.050148,144
30733,1758,2021-10-27 16:09:00.299993,168
30734,1758,2021-10-13 22:58:57.625180,149
30735,1758,2021-10-04 14:02:43.188190,151
30736,1758,2021-10-25 02:42:22.612510,187
30737,1758,2021-10-01 03:53:05.281239,120
30738,1759,2021-10-28 17:34:48.104003,208
30739,1759,2021-10-08 18:17:51.018848,143
30740,1759,2021-10-16 18:16:28.955059,130
30741,1759,2021-10-09 10:41:58.738466,102
30742,1759,2021-10-07 16:31:24.827346,126
30743,1759,2021-10-22 09:39:31.646277,102
30744,1759,2021-10-28 11:57:06.549841,150
30745,1759,2021-10-17 10:15:04.673913,124
30746,1759,2021-10-13 04:13:03.106852,103
30747,1760,2021-10-15 15:51:38.586837,184
30748,1760,2021-10-27 15:02:04.712373,120
30749,1760,2021-10-08 06:01:19.885629,116
30750,1760,2021-10-03 03:55:34.365315,151
30751,1760,2021-10-07 09:35:55.576706,117
30752,1760,2021-10-13 20:56:18.102291,130
30753,1760,2021-10-25 15:07:13.510208,175
30754,1760,2021-10-13 16:52:53.452994,125
30755,1760,2021-10-10 00:45:53.412257,74
30756,1760,2021-10-01 13:56:17.339208,151
30757,1760,2021-10-26 09:18:04.913444,113
30758,1761,2021-09-30 08:57:12.546685,121
30759,1761,2021-10-07 19:50:28.022940,190
30760,1761,2021-10-20 18:41:08.512626,180
30761,1761,2021-10-20 08:04:43.578120,101
30762,1761,2021-10-05 16:27:33.447736,118
30763,1761,2021-10-20 20:54:02.441914,94
30764,1761,2021-10-18 13:46:14.119176,145
30765,1761,2021-10-18 18:41:16.546338,149
30766,1761,2021-10-18 15:20:27.229266,126
30767,1761,2021-10-23 14:31:14.186345,107
30768,1761,2021-10-10 21:03:42.171186,169
30769,1761,2021-10-02 03:43:12.163727,183
30770,1761,2021-10-17 09:54:54.369671,166
30771,1761,2021-09-29 19:25:10.274392,183
30772,1761,2021-10-06 19:07:45.676747,102
30773,1761,2021-10-04 17:08:32.641409,127
30774,1761,2021-10-23 05:05:23.640611,185
30775,1761,2021-10-15 19:58:53.574188,155
30776,1761,2021-10-03 04:33:52.609516,167
30777,1761,2021-10-04 18:52:25.142642,173
30778,1761,2021-10-15 05:44:57.479089,171
30779,1761,2021-10-13 07:05:24.416223,186
30780,1761,2021-10-11 00:01:39.514272,182
30781,1761,2021-10-03 07:15:39.866865,113
30782,1761,2021-10-12 02:08:00.292840,103
30783,1761,2021-10-16 14:50:42.867718,95
30784,1762,2021-09-30 08:02:21.108394,132
30785,1762,2021-10-05 06:53:00.507407,101
30786,1762,2021-10-18 02:58:36.637945,155
30787,1762,2021-10-23 21:58:07.044313,118
30788,1762,2021-10-26 22:09:30.784248,125
30789,1762,2021-10-09 07:53:36.081548,160
30790,1762,2021-10-14 21:33:41.755350,147
30791,1762,2021-09-29 00:46:59.261469,173
30792,1762,2021-10-09 20:47:51.875831,165
30793,1762,2021-10-20 16:48:19.520698,174
30794,1762,2021-10-11 12:55:14.188334,93
30795,1762,2021-10-18 22:41:47.375101,118
30796,1762,2021-09-29 10:54:36.288697,132
30797,1762,2021-10-08 08:09:55.426190,99
30798,1762,2021-10-22 13:54:58.034744,143
30799,1762,2021-10-28 00:10:14.598243,177
30800,1762,2021-10-01 23:13:20.863616,105
30801,1762,2021-10-16 10:30:30.818401,137
30802,1762,2021-10-12 07:45:42.603285,160
30803,1762,2021-10-14 18:49:46.097319,146
30804,1762,2021-10-12 06:05:21.334662,105
30805,1762,2021-10-01 03:45:22.716960,167
30806,1762,2021-10-22 06:17:33.767164,98
30807,1763,2021-10-27 04:17:27.791207,129
30808,1763,2021-10-05 04:13:32.046706,124
30809,1763,2021-10-25 21:37:12.797475,161
30810,1763,2021-10-15 08:46:41.526333,127
30811,1763,2021-10-28 19:03:37.206710,145
30812,1763,2021-10-09 06:43:18.958168,158
30813,1763,2021-10-17 07:31:58.178705,159
30814,1763,2021-10-09 02:43:11.949775,161
30815,1763,2021-10-25 08:24:10.175573,152
30816,1763,2021-10-28 02:17:16.891130,126
30817,1763,2021-10-19 18:09:13.791463,136
30818,1763,2021-10-12 13:25:44.989548,89
30819,1763,2021-10-23 20:25:11.267184,104
30820,1763,2021-10-02 18:44:18.235764,140
30821,1763,2021-10-13 20:19:30.028710,96
30822,1763,2021-10-05 10:28:31.550533,122
30823,1763,2021-10-10 12:12:05.835206,100
30824,1763,2021-10-28 19:21:43.749455,135
30825,1763,2021-09-30 16:58:37.461252,101
30826,1763,2021-10-04 14:17:48.598906,131
30827,1763,2021-10-07 11:53:11.913557,147
30828,1763,2021-10-19 00:04:01.181389,139
30829,1763,2021-10-05 14:14:43.234578,95
30830,1763,2021-10-14 11:47:34.203961,175
30831,1763,2021-10-05 15:30:10.509440,159
30832,1763,2021-10-02 07:33:18.458833,100
30833,1763,2021-10-05 09:46:58.063874,122
30834,1763,2021-10-07 03:42:27.007204,87
30835,1764,2021-10-08 19:00:02.226215,162
30836,1764,2021-10-25 17:55:22.442787,161
30837,1764,2021-10-06 00:13:15.472471,161
30838,1764,2021-10-18 07:28:38.531029,154
30839,1764,2021-10-18 23:13:51.715003,163
30840,1764,2021-10-03 14:15:01.901642,153
30841,1764,2021-10-10 15:04:57.468030,164
30842,1764,2021-10-24 19:10:53.351759,127
30843,1764,2021-10-03 16:47:33.985962,176
30844,1764,2021-10-05 00:33:33.829559,90
30845,1764,2021-10-11 01:58:59.000435,151
30846,1764,2021-10-01 06:58:35.798921,120
30847,1764,2021-10-25 10:14:12.311626,152
30848,1764,2021-10-09 09:17:13.151711,88
